id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at
956,WOW HIGH END 1.5HUGE BR W/ OFFICE SPACELOTS OF SUNLIGHTSCOMFY RM,"
 BEAUTIFUL HIGH END 1.5 BR +OFFICE SPACE IN CLINTON HILL
Wonderful Modern Kitchen with Stainless Steel Appliances
Great Shiny Hardwood floors throughout the whole apartment
Large and comfy Living room with lots of Sunlight
1 Huge Bedroom and 1 small bedroom +a Office space with Windows and closets
Great Light fixtures
NICE LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromates, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
FOR A VIEWING CALL MARK AT
MARKFEB172015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4895663989.html,1424843137,2015-02-25 17:20:38.889340,2015-02-25 17:20:38.889340
957,FULLY RENOVATED 4 BR APT. W/ 2 BA  L,M Myrtle-Wyckoff,"
 Sunny spacious, modern 4 Bedroom 2 Bathroom apartment. Large living room with sky light, nice size open kitchen w/ Samsung stainless steel appliances. Fully renovated with modern features: dark hardwood floors, exposed brick, 2 sky lights, deep soaking tub, dishwasher, wash-and-dryer, closets in all bedrooms. Roof access to stunning city views.
Great location, safe neighborhood, 3 minutes` walk to subway hub L &amp; M train Myrtle-Wyckoff station, 20 minutes to Manhattan. Near all: supermarket, restaurants, bars, gym, yoga studio, bank and other essentials.
$3,300 per month (landlord pays heat and hot water). Call Annie
See video of the apartment here: https://www.youtube.com/watch?v=uOsawZQ9n5c
Available March 1. 1 month security deposit plus 1st month`s rent. Proof of income and/or guarantor.
 ",3300,USA-NYM-RDO,http://newyork.craigslist.org/brk/abo/4906573165.html,1424842977,2015-02-25 17:20:38.999424,2015-02-25 17:20:38.999424
958,ROOMMATES WELCOMEAPRIL 1STCREDITINCOME,"
 ~HUGE 2BR DUPLEX&amp;nbsp;~ NEW CONSTRUCTION!!!!!!!!!!!!!!!!!!!!!!!&amp;nbsp; AVAILABLE FOR APRIL 1ST MOVE IN. CENTRAL A/C UNITS AND HEAT W/D IN THE BUILDING SPACIOUS APT WITH GREAT LAYOUT FULLY TILED BATHS WITH SOAK IN TUBS HIGH END KITCHEN WITH BRAND NAME STAINLESS STEEL APPLIANCES FRIDGE, MICROWAVE &amp;amp; STOVE OVEN &amp;amp; DISHWASHER&amp;nbsp; OAK HARDWOOD FLOORS THROUGHOUT THE APT LOTS OF NATURAL LIGHT HIGH CEILINGS 7 MIN WALK TO THE J,Z TRAINS 12 MIN WALK TO THE A.C.TRAINS EASY COMMUTE TO THE CITY LOCATED NEAR SCHOOL NEAR CAFE`S, RESTAURANTS, DELI`S, SHOPPING, AND SO MUCH MORE TO SCHEDULE A VIEWING PLEASE CALL OR TEXT 24/7 SAM 631-6813-808 LOCATION :
 STUYVESENT AVE ( BETWWEN GATES &amp;amp; QUINCY ST )
 **NET AND GROSS
 **FOR 12 MONTH LEASE YOU WILL GET 1 MONTH FREE
 **RENT STABILIZED BUILDING
 **ONLY 1ST AND SECURITY
 **PERFECT CREDIT&amp;amp;INCOME NEEDED&amp;nbsp;
 THE BEST IN BROOKLYN
 &amp;nbsp; &amp;nbsp;
 ",2495,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906566168.html,1424842272,2015-02-25 17:20:39.244597,2015-02-25 17:20:39.244597
959,ASTONISHING 1.5BRCOMFY  SUNNY LIVING AREABACKYARD1BATHROOMSEE,"
 AWESOME HIGH END 1 BR WITH OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Appliances======Shiny Hardwood floors throughout the whole apartment======Spacious comfy Living room with lots of Sunlight======BACKYARD======Large Bedroom Office space with Windows and closets======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromats, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL
HARRYFEB172015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4895742991.html,1424843134,2015-02-25 17:20:39.448741,2015-02-25 17:20:39.448741
960,PRATT ////NO FEE/ 2 Br APT terrace  GYMYOGALAUNDRYROOF TOP,"
 BEAUTIFUL 2br apt with terrace etc best view to Manhattan
all welcome
AVAILABLE April 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
THE PRICES start $ 2550
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
Longuinho
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4900003006.html,1424843273,2015-02-25 17:20:39.642875,2015-02-25 17:20:39.642875
961,GORGEOUS 2BRLARGE LIVING AREAHUGE ROOMSBEAUTIFUL KITCHEN,"
 FOR A VIEWING CALL
ADORABLE &amp; BEAUTIFUL LARGE 2 BEDROOM APARTMENT
Large Comfy Living Area
Gorgeous 2 large Bedrooms w/ Windows and Closet
Wonderful kitchen
Great bathroom
Next to the ""JMZ"" train Stop
FOR A VIEWING CALL AT -3-4-7--4-3-3--5-1-5-5- LOOK FOR HARRY
HARRYFEB172015ADS
 ",1800,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4895700789.html,1424843136,2015-02-25 17:20:39.785983,2015-02-25 17:20:39.785983
962,WOW MAGNIFICENT NEW 4BR--SPACIOUS LIVING AREA/2BA/-MUST SEE THIS,"
 BEAUTIFUL NEW 4 BEDROOM APARTMENT CLOSE TO THE ""L"" TRAIN AT WILSON STOP
Nice Kitchen with Appliances
Enormous Living With Abundant Sunlight
4 Spacious Bedrooms with windows and closets
Shiny Hardwood floors Throughout the whole apartment
2 Fully tiled Bathroom.
THIS PLACE IS AN AWESOME DEAL AND WON`T LAST LONG!!!
FOR A VIEWING CALL MARK AT
SCHAEFER WILSON
 ",2700,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895750531.html,1424843134,2015-02-25 17:20:39.999130,2015-02-25 17:20:39.999130
963,---HUGE 2BR 2.3.B.Q.--HHW INC--W/D IN THE UNIT---,"
 **NO FEE**pre -war building
 king size 2br + heat and hot water included
 w/d in the unit newly renovated lots of natural light hardwood floors throughout the apt new s/s kitchen + dishwasher lots of closet space located by the b.q.2.5.trains easy commute to the city high ceilings located near prospect park school to schedule view ... please call or text 24/7
location : 165 E 19th ST
 &amp;nbsp;
&amp;nbsp;
 THE BEST IN BROOKLYN &amp;nbsp;
 ",2395,,http://newyork.craigslist.org/brk/abo/4906551125.html,1424840794,2015-02-25 17:20:40.119213,2015-02-25 17:20:40.119213
964,SO STUNNING DUPLEXHUGE 3 BEDROOMSSUNNY1.5BATHS-MUST SEE,"
 HIGH END DUPLEX 3 BEDROOM APARTMENT NEAR THE East Williamsburg -Next to L at Dekalb
AMAZING HIGH END 3 BEDROOM DUPLEX APARTMENT
ONE OF A KIND MODERN KITCHEN WITH STAINLESS STEEL APPLIANCES INCLUDING A DISHWASHER
ENORMOUS BEDROOMS WITH WINDOWS AND CLOSETS
GORGEOUS BACKYARD
HIGH END AND MODERN 1.5 BATHS
BEAUTIFUL HARDWOOD FLOORS
FABULOUS MODERN LIGHT FIXTURES
EXCELLENT LOCATION
CLOSE TO GREAT SUPERMARKETS,BARS,CAFE`S,MARIE HERNANDEZ PARK AND MUCH MORE...
FOR A VIEWING CALL MARK AT
MARKFEB172015ADS
 ",3200,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895646763.html,1424843147,2015-02-25 17:20:40.245309,2015-02-25 17:20:40.245309
965,NO FEE - 2 Br APTBEST VIEW TO MANHATTAN GYMYOGALAUNDRYROOF TOP,"
 BEAUTIFUL 2br APT
all welcome
AVAILABLE MARCH 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
THE PRICES $ 2550
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
Longuinho
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4879323366.html,1424843248,2015-02-25 17:20:40.389405,2015-02-25 17:20:40.389405
966,ADORABLE 1.5BR W/ OFFICE SPACEMODERN KITCHENSS STEEL APPLSLOOK,"
 AWESOME HIGH END 1.5 BR +OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Stainless Steel Appliances
======Shiny Hardwood floors throughout the whole apartment
======Spacious comfy Living room with lots of Sunlight
======1 Large Bedroom and 1 small bedroom +a Office space with Windows and closets
======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromates, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
FOR A VIEWING CALL HARRY AT
HARRYFEB172015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4895708279.html,1424843137,2015-02-25 17:20:40.558524,2015-02-25 17:20:40.558524
967,ASTOUNDING 1.5BRAWESOME KITCHEN  SS APPLSYARD1BATHSUNNY AREA,"
 AWESOME HIGH END 1 BR WITH OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Appliances======Shiny Hardwood floors throughout the whole apartment======Spacious comfy Living room with lots of Sunlight======BACKYARD======Large Bedroom Office space with Windows and closets======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromats, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL
HARRYFEB172015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4895629739.html,1424843147,2015-02-25 17:20:40.675607,2015-02-25 17:20:40.675607
968,WHAT A GEM, MAGNIFICENT 2 BEDROOM--SHINY FLR--COMFY LIVING AREA,"
WONDERFUL LUXRIOUS 2 BEDROOM APARTMENT
AMAZING KITCHEN + STAINLESS STEEL APPLIANCES
2 SPACIOUS BEDROOMS PLUS WINDOWS AND CLOSETS
LARGE AND COMFY LIVING AREA
AMAZING MODERN BATHROOM
GREAT PRIVATE BACKYARD
SHINY HARDWOOD FLOORS
CLOSE TO THE ""JZ"" AT GATES STOP AND THE ""LM"" AT MYRTLE WYCKOFF STOP
FOR A VIEWING CALL MARK AT
CENTRAL AVE LINDEN ST
MARKFEB172015ADS
 ",1900,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895652477.html,1424843139,2015-02-25 17:20:40.794693,2015-02-25 17:20:40.794693
969,PERFECT FOR CUOPLESONLY 1ST AND SECURITYMARCH 1ST,"
 ** Rent Stabilized Building **
 ** only first and security to move in **
 perfect for couples
 large one bedroom
 available for&amp;nbsp;MARCH 1ST &amp;nbsp;
 a/c units and heat
 spacious apt with great layout
 fully tiled baths with soak in tubs
 high end kitchen with brand name stainless steel appliances
 fridge, microwave &amp;amp; stove oven
 oak hardwood floors throughout the apt
 lots of natural light
 high ceilings
 5 min walk to the a.c.g trains
 easy commute to the city
 located near school
 near cafe`s, restaurants, deli`s, shopping,
 and so much more
 to schedule a viewing please
 call or text 24/7 call
 &amp;nbsp;
 location :
 &amp;nbsp;
 tompkins ave and monroe st
 &amp;nbsp;
 * for 12 month lease you will get 1 month free ** the rent is $2127 **
 &amp;nbsp;
&amp;nbsp;
 I HAVE APT ALL OVER BROOKLYN &amp;nbsp;
 ",1945,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906571178.html,1424842772,2015-02-25 17:20:40.906771,2015-02-25 17:20:40.906771
970,NO FEE- artistic APThuge terrace/RENOVATED FACTORY GYMYOGALAUNDRY,"
 BEAUTIFUL APT with huge terrace and the best view to Manhattan
all welcome
AVAILABLE April 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours
bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
LONGUINHO
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4899992935.html,1424843287,2015-02-25 17:20:41.115923,2015-02-25 17:20:41.115923
971,EXCELLENT DUPLEX 3 BEDROOMHIGH END KITCHENMODERN LIGHT FIXTURE,"
 WONDERFUL LOVELY DUPLEX 3 BEDROOM APARTMENT NEXT TO THE L TRAIN AT DEKALB STOP
***AMAZING HIGH END DUPLEX APARTMENT
***STATE -OF-THE ART MODERN KITCHEN
***WITH STAINLESS STEEL APPLIANCES INCLUDING A DISHWASHER
***SPACIOUS BEDROOMS WITH WINDOWS AND CLOSETS
***GORGEOUS BACKYARD
***1.5 BATHS
***HARDWOOD FLOORS
***MODERN LIGHT FIXTURES
GREAT LOCATION
CLOSE TO GREAT SUPERMARKETS,BARS,CAFE`S,MARIE HERNANDEZ PARK AND MUCH MORE...
NO BROKER FEE!!!
FOR A VIEWING CALL HARRY AT
HARRYFEB172015ADS
 ",3200,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895687488.html,1424843140,2015-02-25 17:20:41.225999,2015-02-25 17:20:41.225999
972,WONDROUS 4 BRENORMOUS LIVING AREASUNNY2 FULL BATHSMUST SEE,"
 BEAUTIFUL NEW 4 BEDROOM APARTMENT CLOSE TO THE ""L"" TRAIN AT WILSON STOP
Nice Kitchen with Appliances
Enormous Living With Abundant Sunlight
4 Spacious Bedrooms with windows and closets
Shiny Hardwood floors Throughout the whole apartment
2 Fully tiled Bathroom.
THIS PLACE IS AN AWESOME DEAL AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL HARRY AT 3-4-7--4-3-3--5-1-5-5
SCHAEFER WILSON
HARRYFEB172015ADS
 ",2700,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895679887.html,1424843138,2015-02-25 17:20:41.338078,2015-02-25 17:20:41.338078
973,WOW ADMIRABLE 2BR-GREAT KITCHENRELAXING 2BR--HUGE ROOMS W/ CLOSETS,"
 ADORABLE &amp; BEAUTIFUL LARGE 2 BEDROOM APARTMENT
Large Relaxing Living Area
Beautiful 2 large Bedrooms w/ Windows and Closet
Wonderful kitchen
Great location
Next to the ""JMZ"" train Stop
CALL AT
LOOK FOR MARK
MARKFEB172015ADS
 ",1800,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4895658247.html,1424843142,2015-02-25 17:20:41.460164,2015-02-25 17:20:41.460164
974,SUPERB 2BRCENTRAL H/ACDEEP BATHTUBSUPER HIGH CEILINGLOOK,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
HARRYFEB172015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895734373.html,1424843165,2015-02-25 17:20:41.573245,2015-02-25 17:20:41.573245
975,FABULOUS 2 BRWONDERFUL KICHENHUGE LIVING AREAHUGE ROOMS,"
 FOR A VIEWING CALL
ADORABLE &amp; BEAUTIFUL LARGE 2 BEDROOM APARTMENT
Large Comfy Living Area
Gorgeous 2 large Bedrooms w/ Windows and Closet
Wonderful kitchen
Great bathroom
Next to the ""JMZ"" train Stop
FOR A VIEWING CALL AT -3-4-7--4-3-3--5-1-5-5- LOOK FOR HARRY
HARRYFEB172015ADS
 ",1800,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4895606183.html,1424843167,2015-02-25 17:20:41.705339,2015-02-25 17:20:41.705339
976,GLORIOUS  1.5 BROFFICE SPACECOMFY LIVING AREASHINY WOOD FLRLOOK,"
 AWESOME HIGH END 1.5 BR +OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Stainless Steel Appliances
======Shiny Hardwood floors throughout the whole apartment
======Spacious comfy Living room with lots of Sunlight
======1 Large Bedroom and 1 small bedroom +a Office space with Windows and closets
======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromates, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
FOR A VIEWING CALL HARRY AT
HARRYFEB172015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4895613459.html,1424843146,2015-02-25 17:20:41.819421,2015-02-25 17:20:41.819421
977,NO FEE - 2 Br LOFT GYMYOGALAUNDRYROOF TOP,"
 BEAUTIFUL 2br LOFT
all welcome
AVAILABLE Mar 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
THE PRICES $ 2550
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
Longuinho
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4884734925.html,1424843218,2015-02-25 17:20:41.941508,2015-02-25 17:20:41.941508
978,BRAND NEW BUILDING3BR1.5BATHBALCONYGREAT FOR ROOMMATESOFF THE AC,"
 Chauncey St - Stuyvesent Ave &amp;nbsp;
 Brand New Stunning 3 Bedrooms Duplex Apartment With 1.5 Bath And A Balcony!
 Brand New Kitchen With S.s Appliances Microwave And A Dish Washer Hardwood Floor Very Spacious Living Room Laundry In The Building Central A/c Shared Backyard Video Intercom Tv!!! Central Sound System Roof Top Access Great Closet Space Very Sunny! A Lots Of Natural Lights Marble Bathroom With Deep Soak In Tub Pets Friendly
 Very Close To The A &amp;amp; C Train
 For Viewing Please Call Or Text Anytime,
 Mia
 AVAILABLE ANYTIME AT
Christianity
 ",2795,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906569117.html,1424842561,2015-02-25 17:20:42.209699,2015-02-25 17:20:42.209699
979,New To The Market DonT Miss Your Chance On This Underpriced One Bed,"
 Just move right into this clean 1 Bedroom with all the modern amenities. Top of the line kitchen with new floors, kitchen area countertops, dishwasher, microwave oven, appliances and a lot of cabinets. Open layout with living room, dining room and kitchen. One generous sized bedroom. HW flooring throughout. Gas Heat as well as Central AC. Roomy personal deck. In-unit washer/dryer provided. Separate locked storage space unit in basement. Off road parking. Tons of sun light. One year lease. Pets welcome. Tours start this week. Please email us with some details if you are interested.
 ",1310,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906572971.html,1424842957,2015-02-25 17:20:42.383821,2015-02-25 17:20:42.383821
980,3br 2bthrm Apt Available In Hip Bushwick Newly Renovated,"
 1 Bedroom available NOW AWESOME luxury style apartment in hustling Bushwick Close to M,L Trains
Great part of brooklyn, many transport options and plenty of bars, restaurants and trendy caf&eacute;s
12 minutes to Manhattan via Metro
Description
Newly Renovated.
Plenty of Natural Light
3 Bedrooms
2 Bathrooms
Wooden floors
New kitchen appliances.
Great links for trains, few blocks from
L M at Myrtle-Wyckoff Aves,
M at Knickerbocker Ave,
L or J at Halsey St
J at Halsey St
Or J Z at Gates Ave!!
This place will get snapped up fast -- be a part of it.
Text
for a viewing or any questions!!
Must have good credit or guarantor.
$100 application fee, no other fees.
 ",900,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906579672.html,1424843699,2015-02-25 17:20:42.505908,2015-02-25 17:20:42.505908
